date,racing number,pla.,horse no.,horse id,horse name,jockey id,jockey name,trainer id,trainer name,Act. Wt.,Declar. horse Wt.,Dr.,LBW,Running Position 1,Running Position 2,Running Position 3,Running Position 4,Running Position 5,Finish time,Win Odds
23/04/2023,7,4,5,HK_2021_G461,LOST CHILD,BH,H Bowman,CCW,C W Chang,132,1155,13,2-1/2,13,13,13,4,,1:23.11,5.1
23/04/2023,7,5,4,HK_2021_G331,SINGAPORE SUNSHINE,MMR,R Maia,MA,A T Millard,133,974,14,3-1/4,14,12,8,5,,1:23.23,100
23/04/2023,7,6,8,HK_2019_D507,DIVINE ERA,HAA,A Hamelin,TKH,K H Ting,128,1135,5,3-1/2,5,2,1,6,,1:23.27,24
23/04/2023,7,7,7,HK_2022_H147,GALVANIC,PZ,Z Purton,RW,J Richards,129,1107,2,3-3/4,4,5,5,7,,1:23.33,2.4
23/04/2023,7,8,11,HK_2021_G422,HERO ICON,PMF,M F Poon,MKL,K L Man,121,1222,9,4,10,11,11,8,,1:23.35,61
23/04/2023,7,9,13,HK_2021_G401,VANTASTIC CHOICE,DSS,S De Sousa,YCH,C H Yip,120,1044,11,4-1/2,9,14,14,9,,1:23.43,10
23/04/2023,7,10,1,HK_2021_G060,ALL RICHES,LDE,K C Leung,YPF,P F Yiu,135,1163,3,5-1/4,1,1,2,10,,1:23.54,7.9
23/04/2023,7,11,2,HK_2022_H112,SILVER HAMMER,BA,A Badel,GR,R Gibson,135,1140,10,5-1/4,11,10,12,11,,1:23.57,25
23/04/2023,7,12,10,HK_2022_H194,DIAMOND FOREVER,HCY,C Y Ho,LKW,K W Lui,125,1166,1,5-1/2,3,4,4,12,,1:23.60,102
23/04/2023,7,13,14,HK_2021_G030,UNITED ENDEAVORS,HEL,L Hewitson,HL,L Ho,118,1092,6,6-3/4,7,7,7,13,,1:23.77,64
23/04/2023,7,14,3,HK_2020_E439,CLASSIC MOON,CML,M Chadwick,SWY,W Y So,134,1055,7,9-1/4,8,8,10,14,,1:24.20,27
23/04/2023,8,1,7,HK_2020_E335,REVE PARISIEN,PMF,M F Poon,HL,L Ho,121,1183,6,-,1,1,1,,,1:10.20,28
23/04/2023,8,2,10,HK_2020_E422,READY TO WIN,HCY,C Y Ho,LFC,F C Lor,121,1093,9,HD,8,8,2,,,1:10.23,16
23/04/2023,8,3,6,HK_2021_G028,E LEGEND,CJE,C L Chau,MKL,K L Man,123,1121,5,N,3,3,3,,,1:10.24,18
23/04/2023,8,4,8,HK_2021_G455,WONDER KIT,BHW,H Bentley,LKW,K W Lui,123,1106,8,1-1/4,2,2,4,,,1:10.38,5.9
23/04/2023,8,5,5,HK_2019_D394,CZARSON,LDE,K C Leung,YPF,P F Yiu,126,1115,7,1-1/4,4,4,5,,,1:10.39,19
23/04/2023,8,6,9,HK_2022_H195,NOBLE WIN,PZ,Z Purton,SJJ,J Size,122,1173,1,2,5,5,6,,,1:10.50,4.4
23/04/2023,8,7,3,HK_2021_G334,MIDORI BEAUTY,CML,M Chadwick,SWY,W Y So,129,1250,2,2,7,6,7,,,1:10.53,3.7
23/04/2023,8,8,1,HK_2020_E097,GOOD BUDDY,BH,H Bowman,HAD,D J Hall,133,1295,10,3,10,9,8,,,1:10.67,5
23/04/2023,8,9,2,HK_2021_G156,BRAVE DREAMS,DSS,S De Sousa,CAS,A S Cruz,129,1085,11,4-1/4,11,11,9,,,1:10.89,10
23/04/2023,8,10,12,HK_2021_G073,TEXAS MOON,HEL,L Hewitson,YTP,T P Yung,120,1064,4,4-1/2,6,7,10,,,1:10.93,25
23/04/2023,8,11,11,HK_2021_G095,SETANTA,CLR,L Currie,HDA,D A Hayes,120,1183,3,4-3/4,9,10,11,,,1:10.97,64
23/04/2023,8,WV,4,HK_2022_H111,THESIS,BA,A Badel,GR,R Gibson,129,---,---,---,---,,,,,---,---
23/04/2023,9,1,12,HK_2021_G137,BEAUTY CHAMP,BHW,H Bentley,WDJ,D J Whyte,119,1193,2,-,6,5,3,1,,1:21.99,20
23/04/2023,9,2,5,HK_2022_H064,BEAUTY INSPIRE,PZ,Z Purton,SJJ,J Size,129,1070,3,1/2,8,7,7,2,,1:22.08,2.5
23/04/2023,9,3,4,HK_2020_E447,SOLID IMPACT,BH,H Bowman,HAD,D J Hall,133,1030,8,2-3/4,7,8,6,3,,1:22.45,5.7
23/04/2023,9,4,3,HK_2022_H258,CALIFORNIA VOCE,CML,M Chadwick,CAS,A S Cruz,133,1071,6,3-1/2,11,11,12,4,,1:22.55,11
23/04/2023,9,5,13,HK_2022_H048,TOP TOP TEA,CCY,Y L Chung,YCH,C H Yip,112,1119,1,4,2,2,2,5,,1:22.62,15
23/04/2023,9,6,7,HK_2020_E414,SKY FOREVER,DSS,S De Sousa,MKL,K L Man,123,1042,14,4,14,14,14,6,,1:22.64,50
23/04/2023,9,7,6,HK_2021_H006,RUN RUN BUDDY,LDE,K C Leung,LFC,F C Lor,123,1205,11,4-1/4,1,1,1,7,,1:22.66,5.6
23/04/2023,9,8,9,HK_2022_H173,PODIUM,HCY,C Y Ho,LKW,K W Lui,122,1081,12,5-3/4,13,12,10,8,,1:22.90,48
23/04/2023,9,9,2,HK_2020_E178,WINNER METHOD,PMF,M F Poon,SCS,C S Shum,132,1307,9,7,9,9,9,9,,1:23.10,16
23/04/2023,9,10,8,HK_2020_E471,LESLIE,BA,A Badel,YPF,P F Yiu,122,1127,7,7-1/4,12,13,13,10,,1:23.14,29
23/04/2023,9,11,11,HK_2021_G223,ARIEL,TEK,K Teetan,HDA,D A Hayes,119,1191,10,8-1/2,3,3,4,11,,1:23.37,17
23/04/2023,9,12,14,HK_2022_H072,G LINER,WCV,C Wong,YTP,T P Yung,113,1170,5,9-1/2,4,6,8,12,,1:23.51,194
23/04/2023,9,13,1,HK_2022_H329,KIMBERLEY,HEL,L Hewitson,MA,A T Millard,135,1104,4,9-3/4,10,10,11,13,,1:23.54,77
23/04/2023,9,14,10,HK_2022_H161,ENDEARED,CLR,L Currie,SJJ,J Size,121,1035,13,14-1/4,5,4,5,14,,1:24.28,17
23/04/2023,10,1,12,HK_2021_G435,STRAIGHT ARRON,HCY,C Y Ho,FC,C Fownes,120,1104,7,-,8,8,6,4,1,1:47.30,5.6
23/04/2023,10,2,7,HK_2021_G448,SWORD POINT,BH,H Bowman,LFC,F C Lor,125,1121,4,3-1/4,2,1,1,1,2,1:47.80,2.3
23/04/2023,10,3,9,HK_2021_G426,SWEET ENCOUNTER,PZ,Z Purton,SJJ,J Size,122,1181,12,3-3/4,12,12,12,12,3,1:47.89,6.1
23/04/2023,10,4,1,HK_2018_C462,BUTTERFIELD,PMF,M F Poon,SCS,C S Shum,132,1174,6,5,6,7,8,7,4,1:48.09,37
23/04/2023,10,5,4,HK_2021_G356,SPIRITED EXPRESS,DSS,S De Sousa,YPF,P F Yiu,127,1184,10,5-1/2,11,11,10,11,5,1:48.16,29
23/04/2023,10,6,10,HK_2022_H210,ALACRITY,TEK,K Teetan,RW,J Richards,121,1103,8,5-3/4,9,9,9,10,6,1:48.19,7.1
23/04/2023,10,7,11,HK_2022_H075,BEAUTYVERSE,BA,A Badel,CAS,A S Cruz,121,1148,9,6-1/2,7,6,4,5,7,1:48.34,51
23/04/2023,10,8,2,HK_2019_D056,SAVVY NINE,CLR,L Currie,WDJ,D J Whyte,134,1154,1,7-3/4,3,3,3,3,8,1:48.53,26
23/04/2023,10,9,6,HK_2021_G070,CHAMPION DRAGON,CML,M Chadwick,CAS,A S Cruz,125,1122,2,8,1,2,2,2,9,1:48.56,11
23/04/2023,10,10,5,HK_2020_E365,BOURBONAIRE,HAA,A Hamelin,SJJ,J Size,126,1052,5,10,4,4,5,6,10,1:48.89,16
23/04/2023,10,11,3,HK_2021_G134,TURIN REDSUN,HEL,L Hewitson,WDJ,D J Whyte,132,1094,11,11-1/4,10,10,11,9,11,1:49.10,56
23/04/2023,10,12,8,HK_2020_E053,LOOKING GREAT,LDE,K C Leung,LFC,F C Lor,124,1123,3,15,5,5,7,8,12,1:49.68,55
19/04/2023,1,1,1,HK_2020_E480,GALLANT HERO,PZ,Z Purton,HAD,D J Hall,135,1070,5,-,8,9,9,5,1,1:49.30,3.7
19/04/2023,1,2,5,HK_2017_B427,OWNERS' STAR,CML,M Chadwick,SWY,W Y So,129,1125,3,2,10,8,8,8,2,1:49.63,6.3
19/04/2023,1,3,7,HK_2020_E296,FOXHUNTER WAY,HCY,C Y Ho,LKW,K W Lui,126,1036,4,2-1/2,4,4,3,4,3,1:49.72,11
19/04/2023,1,4,8,HK_2019_D459,CABLE SPEED,TEK,K Teetan,CCW,C W Chang,122,1173,2,3,6,7,7,7,4,1:49.77,4.3
19/04/2023,1,5,6,HK_2021_G036,RING BELLS,FEL,L Ferraris,TKH,K H Ting,129,1199,6,3-3/4,2,2,2,2,5,1:49.88,9.8
19/04/2023,1,6,3,HK_2019_D070,DAILY BEAUTY,BH,H Bowman,FC,C Fownes,132,1154,11,4,5,5,5,6,6,1:49.94,18
19/04/2023,1,7,12,HK_2020_E248,FORTUNE WINNER,BV,V Borges,GR,R Gibson,115,1130,12,4-1/4,3,3,4,3,7,1:49.99,32
19/04/2023,1,8,10,HK_2019_D192,SMILING FACE,HEL,L Hewitson,WDJ,D J Whyte,118,1228,10,4-1/2,12,12,10,9,8,1:50.00,9.4
19/04/2023,1,9,11,HK_2021_G026,SPLENDID STAR,BA,A Badel,HL,L Ho,115,1076,1,4-1/2,7,6,6,10,9,1:50.03,13
19/04/2023,1,10,2,HK_2019_D235,SUPERB DADDY,CJE,C L Chau,TYS,Y S Tsui,131,1102,8,4-3/4,11,11,12,11,10,1:50.05,14
19/04/2023,1,11,4,HK_2020_E448,GOLDEN FAIRY,MMR,R Maia,MA,A T Millard,132,1009,9,5-3/4,9,10,11,12,11,1:50.21,61
19/04/2023,1,12,9,HK_2020_E093,LEISURE AND GOLD,CCY,Y L Chung,YCH,C H Yip,112,1134,7,5-3/4,1,1,1,1,12,1:50.23,49
19/04/2023,2,1,9,HK_2021_G214,SUNSHINE LEGENDARY,LDE,K C Leung,LFC,F C Lor,128,1119,4,-,9,9,1,,,1:10.07,6.9
19/04/2023,2,2,5,HK_2020_E211,DRAGON KINGDOM,DSS,S De Sousa,TYS,Y S Tsui,132,1151,6,HD,2,1,2,,,1:10.10,28
19/04/2023,2,3,10,HK_2021_G025,THE GOOD DEAL,FEL,L Ferraris,WDJ,D J Whyte,127,1116,7,1-3/4,1,2,3,,,1:10.34,3.8
19/04/2023,2,4,12,HK_2021_G044,HANDSOME GUYS,TEK,K Teetan,FC,C Fownes,115,1135,3,2,3,3,4,,,1:10.39,5.7
19/04/2023,2,5,3,HK_2021_G279,M M NEBULA,CML,M Chadwick,MKL,K L Man,134,1166,8,2-1/4,7,7,5,,,1:10.43,6.7
19/04/2023,2,6,8,HK_2021_G155,JACK WIN,CCY,Y L Chung,CAS,A S Cruz,122,1253,10,2-1/4,6,4,6,,,1:10.43,10
19/04/2023,2,7,1,HK_2020_E464,BIRDSVILLE,HEL,L Hewitson,HDA,D A Hayes,135,1155,5,2-3/4,8,8,7,,,1:10.52,17
19/04/2023,2,8,6,HK_2020_E144,ACA POWER,CLR,L Currie,HAD,D J Hall,131,1002,2,3,5,5,8,,,1:10.57,9
19/04/2023,2,9,2,HK_2019_D040,ISLAND SHINE,BH,H Bowman,YPF,P F Yiu,134,1213,9,4-1/2,12,11,9,,,1:10.81,11
19/04/2023,2,10,4,HK_2021_G425,GENERAL ACE,HCY,C Y Ho,LKW,K W Lui,133,1054,11,4-3/4,11,12,10,,,1:10.84,18
19/04/2023,2,11,7,HK_2020_E138,NOIR RIDER,MHT,H T Mo,HL,L Ho,128,1155,1,5,4,6,11,,,1:10.88,31
19/04/2023,2,12,11,HK_2021_G242,LE PLUS VITE,BA,A Badel,NPC,P C Ng,126,1191,12,12-3/4,10,10,12,,,1:12.09,76
19/04/2023,3,1,8,HK_2020_E369,VIVA HUNTER,CML,M Chadwick,MKL,K L Man,120,1167,7,-,2,1,1,1,,1:39.92,6.9
19/04/2023,3,2,1,HK_2020_E230,MEANINGFUL STAR,HCY,C Y Ho,LKW,K W Lui,132,1144,3,N,5,4,3,2,,1:39.99,3.8
19/04/2023,3,3,2,HK_2020_E461,WINNING DRAGON,CCY,Y L Chung,CAS,A S Cruz,122,1047,5,1/2,1,3,4,3,,1:40.01,22
19/04/2023,3,4,6,HK_2022_H163,UP AND UP,HEL,L Hewitson,SCS,C S Shum,123,1077,4,1,7,6,6,4,,1:40.09,16
19/04/2023,3,5,4,HK_2020_E472,STAR CONTACT,PZ,Z Purton,HDA,D A Hayes,124,1190,1,1-1/4,3,5,5,5,,1:40.13,1.8
19/04/2023,3,6,3,HK_2019_D416,SAVVY KINGMAN,BA,A Badel,LFC,F C Lor,127,1229,6,1-1/2,4,2,2,6,,1:40.14,16
19/04/2023,3,7,5,HK_2022_H165,TURIN MASCOT,TEK,K Teetan,WDJ,D J Whyte,123,1096,2,1-1/2,6,7,7,7,,1:40.15,54
19/04/2023,3,8,7,HK_2017_B339,VILLA FIONN,DSS,S De Sousa,YPF,P F Yiu,120,1037,8,2-1/4,8,8,8,8,,1:40.29,12
19/04/2023,4,1,1,HK_2018_C511,HIGH RISE SOLDIER,HCY,C Y Ho,LKW,K W Lui,133,1052,5,-,6,5,1,,,1:09.77,6.9
19/04/2023,4,2,4,HK_2022_H063,TRAVEL GOLF,DSS,S De Sousa,YCH,C H Yip,129,1028,9,HD,11,11,2,,,1:09.80,16
19/04/2023,4,3,10,HK_2021_G125,SURE JOYFUL,MMR,R Maia,YPF,P F Yiu,119,1034,7,1/2,8,7,3,,,1:09.85,14
19/04/2023,4,4,9,HK_2021_G262,GLORY BO BO,PZ,Z Purton,SCS,C S Shum,122,1153,1,3/4,5,6,4,,,1:09.89,2.2
19/04/2023,4,5,2,HK_2020_E435,AWESOME TREASURE,BH,H Bowman,HDA,D A Hayes,132,1140,6,1-3/4,4,4,5,,,1:10.06,15
19/04/2023,4,6,7,HK_2022_H159,GOLDEN LUCK,PMF,M F Poon,MKL,K L Man,123,1093,11,2,3,2,6,,,1:10.08,30
19/04/2023,4,7,5,HK_2022_H178,CHEER FOR SOUTH,TEK,K Teetan,LFC,F C Lor,125,1066,12,2-3/4,1,1,7,,,1:10.19,51
19/04/2023,4,8,11,HK_2021_G004,VAMOS,BA,A Badel,HAD,D J Hall,118,1103,8,3,10,9,8,,,1:10.23,9.7
19/04/2023,4,9,8,HK_2021_G400,PLENTIFUL,HAA,A Hamelin,NPC,P C Ng,123,1071,4,4-3/4,2,3,9,,,1:10.51,64
19/04/2023,4,10,3,HK_2022_H108,SPEEDY SMARTIE,CJE,C L Chau,YTP,T P Yung,130,1087,3,7,7,8,10,,,1:10.89,8.9
19/04/2023,4,11,6,HK_2020_E195,EQUILIBRIUM TURBO,HEL,L Hewitson,GR,R Gibson,125,1087,2,9-1/4,9,10,11,,,1:11.26,9.7
19/04/2023,4,12,12,HK_2019_D051,JIANGXI STAMINA,CML,M Chadwick,SWY,W Y So,116,1187,10,25-3/4,12,12,12,,,1:13.89,34
19/04/2023,5,1,3,HK_2020_E091,VICTORY SCHOLARS,CHA,K H Chan,FC,C Fownes,129,1254,3,-,4,4,1,,,1:09.68,6.4
19/04/2023,5,2,5,HK_2020_E282,EXUBERANT,PZ,Z Purton,SCS,C S Shum,129,1184,7,3/4,9,7,2,,,1:09.83,4.1
19/04/2023,5,3,4,HK_2019_D487,SIGHT HERO,BH,H Bowman,HDA,D A Hayes,133,1286,2,1,6,6,3,,,1:09.84,4.3
19/04/2023,5,4,7,HK_2022_H193,SPEEDY CHARIOT,FEL,L Ferraris,WDJ,D J Whyte,126,1090,12,2,11,11,4,,,1:10.01,37
19/04/2023,5,5,6,HK_2017_B285,RACING FIGHTER,HAA,A Hamelin,YCH,C H Yip,128,1196,11,2,12,12,5,,,1:10.01,25
19/04/2023,5,6,1,HK_2020_E126,SMOKEY BEAR,DSS,S De Sousa,TKH,K H Ting,135,1115,8,3-1/2,3,3,6,,,1:10.25,6.4
19/04/2023,5,7,11,HK_2021_G320,TRIUMPHANT RETURN,HCY,C Y Ho,LFC,F C Lor,121,1095,4,4,5,5,7,,,1:10.31,10
19/04/2023,5,8,12,HK_2020_E029,HAPPY GATHERING,CML,M Chadwick,MKL,K L Man,116,1116,9,4-1/4,7,8,8,,,1:10.36,21
19/04/2023,5,9,10,HK_2021_G031,MY INTELLIGENT,MHT,H T Mo,HL,L Ho,120,1107,6,5-1/4,2,2,9,,,1:10.52,16
19/04/2023,5,10,2,HK_2021_G429,CIRCUIT TEN,CCY,Y L Chung,CAS,A S Cruz,127,1019,10,5-1/2,10,10,10,,,1:10.55,49
19/04/2023,5,11,8,HK_2017_B456,SMART LEADER,TEK,K Teetan,SWY,W Y So,125,1110,1,8-1/2,8,9,11,,,1:11.02,8.7
19/04/2023,5,12,9,HK_2022_H130,HURRY HURRY RICH,CJE,C L Chau,NPC,P C Ng,121,1140,5,11,1,1,12,,,1:11.44,69
19/04/2023,6,1,10,HK_2018_C368,LONDON LUCKYSTAR,CJE,C L Chau,LKW,K W Lui,119,1023,2,-,3,3,3,1,,1:40.77,6.2
19/04/2023,6,2,5,HK_2021_G133,HAPPY ANGEL,BA,A Badel,NPC,P C Ng,125,1076,7,1,2,2,2,2,,1:40.93,5.4
19/04/2023,6,3,6,HK_2019_D513,AMAZING BOY,CML,M Chadwick,CCW,C W Chang,124,1080,3,1-1/2,5,6,6,3,,1:41.01,16
19/04/2023,6,4,4,HK_2022_H080,JUNE PLANET,BH,H Bowman,FC,C Fownes,128,1112,5,2-1/4,7,9,8,4,,1:41.12,2.5
19/04/2023,6,5,3,HK_2021_G037,RIGHT AS RAIN,TEK,K Teetan,HAD,D J Hall,131,1081,9,2-1/2,11,11,10,5,,1:41.17,10
19/04/2023,6,6,7,HK_2022_H182,TRAVEL GUIDE,FEL,L Ferraris,GR,R Gibson,124,1173,1,2-3/4,4,4,5,6,,1:41.20,110
19/04/2023,6,7,2,HK_2018_C288,WORLD FAMOUS,MHT,H T Mo,YPF,P F Yiu,131,1141,11,2-3/4,1,1,1,7,,1:41.23,15
19/04/2023,6,8,1,HK_2019_D307,VIVA POPCORN,CCY,Y L Chung,CAS,A S Cruz,128,1016,6,4-3/4,9,8,7,8,,1:41.52,7.7
19/04/2023,6,9,11,HK_2022_H083,TURTLE AGAIN,PMF,M F Poon,YTP,T P Yung,117,1176,4,5-1/4,6,5,4,9,,1:41.62,43
19/04/2023,6,10,8,HK_2020_E348,HELENE ALLIBOR,HEL,L Hewitson,HDA,D A Hayes,123,1187,10,6,8,7,9,10,,1:41.74,29
19/04/2023,6,11,9,HK_2021_G255,BRILLIANT PIONEER,DSS,S De Sousa,YCH,C H Yip,121,1024,8,6-1/2,10,10,11,11,,1:41.80,16
19/04/2023,7,1,7,HK_2022_H141,MAGNIAC,PZ,Z Purton,RW,J Richards,123,1186,4,-,2,2,1,,,1:09.82,2.1
19/04/2023,7,2,3,HK_2021_G196,ACE ONE,FEL,L Ferraris,WDJ,D J Whyte,130,1165,3,2,4,4,2,,,1:10.15,14
19/04/2023,7,3,4,HK_2021_G213,BUNDLE OF CHARM,BH,H Bowman,SJJ,J Size,128,1165,6,3-1/2,7,7,3,,,1:10.39,5.3
19/04/2023,7,4,5,HK_2020_E346,JOLLY RULER,DSS,S De Sousa,YPF,P F Yiu,127,1162,9,4-1/4,6,6,4,,,1:10.49,11
19/04/2023,7,5,1,HK_2021_G033,EXCELLENT PEERS,CML,M Chadwick,LFC,F C Lor,135,1171,7,5-1/4,10,10,5,,,1:10.67,9.9
19/04/2023,7,6,6,HK_2022_H228,SOLID SHALAA,HEL,L Hewitson,HDA,D A Hayes,124,1170,10,6-1/2,9,9,6,,,1:10.87,84
19/04/2023,7,7,2,HK_2018_C343,CLASSIC UNICORN,HCY,C Y Ho,SWY,W Y So,131,1185,1,7-1/4,1,1,7,,,1:10.97,29
19/04/2023,7,8,10,HK_2018_C287,RED DESERT,TEK,K Teetan,SJJ,J Size,117,1074,2,8,5,5,8,,,1:11.11,7
19/04/2023,7,9,8,HK_2018_C480,NAMJONG SINGS,BA,A Badel,SCS,C S Shum,121,1222,8,8-3/4,3,3,9,,,1:11.21,26
19/04/2023,7,10,9,HK_2021_G006,KOKUSHI MUSOU,CLR,L Currie,FC,C Fownes,120,1123,5,9-3/4,8,8,10,,,1:11.38,13
19/04/2023,8,1,1,HK_2021_G120,SIXTH GENERATION,HCY,C Y Ho,RW,J Richards,135,1181,9,-,6,6,3,1,,1:40.59,4
19/04/2023,8,2,4,HK_2019_D460,HELENE WISDOM STAR,PZ,Z Purton,CAS,A S Cruz,132,1273,10,4,11,12,9,2,,1:41.21,10
19/04/2023,8,3,6,HK_2019_D327,PERFECT TO GREAT,BH,H Bowman,FC,C Fownes,126,1191,6,4-1/2,9,9,7,3,,1:41.31,3.9
19/04/2023,8,4,2,HK_2020_E168,BLISSFUL STAR,TEK,K Teetan,TKH,K H Ting,133,1127,4,5,3,3,4,4,,1:41.39,6
19/04/2023,8,5,11,HK_2020_E188,CHIU CHOW BROTHER,HEL,L Hewitson,YTP,T P Yung,120,1026,1,5-1/4,2,1,1,5,,1:41.44,7.5
19/04/2023,8,6,3,HK_2017_B085,FEARLESS FIRE,CCY,Y L Chung,HDA,D A Hayes,126,1166,11,5-1/2,5,4,6,6,,1:41.48,28
19/04/2023,8,7,5,HK_2020_E458,BORN THE SAME DAY,CML,M Chadwick,CCW,C W Chang,126,1121,12,6-1/4,12,11,10,7,,1:41.60,47
19/04/2023,8,8,10,HK_2022_H095,STRATHPEFFER,HAA,A Hamelin,WDJ,D J Whyte,121,1016,8,6-3/4,8,10,11,8,,1:41.67,61
19/04/2023,8,9,12,HK_2019_D472,PEAK TO PEAK,DSS,S De Sousa,LFC,F C Lor,119,1107,7,7,10,8,8,9,,1:41.69,9.9
19/04/2023,8,10,7,HK_2019_D405,TELECOM CHEETAH,BA,A Badel,YCH,C H Yip,124,1152,3,7,7,7,5,10,,1:41.71,12
19/04/2023,8,11,8,HK_2021_G181,SPEEDSTAR,CHA,K H Chan,HAD,D J Hall,117,1053,5,8,1,2,2,11,,1:41.88,44
19/04/2023,8,12,9,HK_2021_H001,SUPER MAGIC,CJE,C L Chau,NPC,P C Ng,120,1149,2,30-1/4,4,5,12,12,,1:45.44,32
19/04/2023,9,1,5,HK_2021_G467,NORDIC DRAGON,BH,H Bowman,SCS,C S Shum,126,1120,7,-,8,8,1,,,1:09.87,7.6
19/04/2023,9,2,6,HK_2021_G268,BRAVE STAR,HCY,C Y Ho,LKW,K W Lui,124,1098,4,N,3,3,2,,,1:09.92,4.5
19/04/2023,9,3,3,HK_2021_G204,LUCKY EIGHT,TEK,K Teetan,YPF,P F Yiu,131,1133,2,1-3/4,4,4,3,,,1:10.16,5.5
19/04/2023,9,4 DH,1,HK_2021_G329,BEAUTY TYCOON,BV,V Borges,SJJ,J Size,135,1028,5,2-1/2,5,5,4,,,1:10.27,30
19/04/2023,9,4 DH,4,HK_2020_E444,SEIZING THE MOMENT,PMF,M F Poon,SJJ,J Size,125,1072,8,2-1/2,9,9,4,,,1:10.27,49
19/04/2023,9,6,9,HK_2020_E272,ELON,DSS,S De Sousa,SJJ,J Size,119,1100,3,3,6,6,6,,,1:10.33,21
19/04/2023,9,7,8,HK_2019_D359,GALLANT CROWN,MMR,R Maia,MA,A T Millard,120,1071,6,4-3/4,7,7,7,,,1:10.62,100
19/04/2023,9,8,7,HK_2021_H007,ALLGREEKTOME,PZ,Z Purton,HDA,D A Hayes,122,1243,1,7-1/4,2,1,8,,,1:11.03,2
19/04/2023,9,9,2,HK_2021_G275,SAKEWIN,CCY,Y L Chung,LFC,F C Lor,127,1084,9,11-3/4,1,2,9,,,1:11.73,16
19/04/2023,9,WV,10,HK_2022_H217,WAKA WAKA,BA,A Badel,CAS,A S Cruz,119,---,---,---,---,,,,,---,---
15/04/2023,1,1,10,HK_2019_D136,APEX TOP,FEL,L Ferraris,WDJ,D J Whyte,122,1210,12,-,1,1,1,1,,1:22.51,6.2
15/04/2023,1,2,11,HK_2020_E153,TOUCH FAITH,PZ,Z Purton,SJJ,J Size,122,1120,6,2,3,4,3,2,,1:22.82,10
15/04/2023,1,3,6,HK_2021_G267,INSPIRING CITY,HEL,L Hewitson,HDA,D A Hayes,131,1028,1,2-3/4,7,6,6,3,,1:22.97,8.3
15/04/2023,1,4,13,HK_2018_C163,HEAVENLY THOUGHT,BA,A Badel,YCH,C H Yip,117,1082,13,2-3/4,12,13,10,4,,1:22.97,17
15/04/2023,1,5,2,HK_2020_E376,GENERAL WINNER,TEK,K Teetan,SWY,W Y So,133,1274,4,3-1/4,5,5,5,5,,1:23.04,4.1
15/04/2023,1,6,4,HK_2020_E495,VALHALLA,BH,H Bowman,FC,C Fownes,133,1164,11,3-3/4,9,9,9,6,,1:23.11,7.1
15/04/2023,1,7,12,HK_2018_C242,ONE STEP AHEAD,CML,M Chadwick,CCW,C W Chang,118,1010,9,4,14,14,11,7,,1:23.15,25
15/04/2023,1,8,3,HK_2018_C303,STAR OF YUEN LONG,PMF,M F Poon,MKL,K L Man,131,1160,10,4-3/4,4,2,2,8,,1:23.29,11
15/04/2023,1,9,5,HK_2021_G066,YOUNG SPARKLE,CLR,L Currie,MA,A T Millard,132,1172,3,5,8,8,7,9,,1:23.30,15
15/04/2023,1,10,7,HK_2020_E209,ERNEST FEELING,HAA,A Hamelin,GR,R Gibson,130,1209,2,5-3/4,6,7,8,10,,1:23.42,7.7
15/04/2023,1,11,9,HK_2021_G280,BRILLIANT EIGHT,LDE,K C Leung,TYS,Y S Tsui,125,1244,8,7-1/4,2,3,4,11,,1:23.66,34
15/04/2023,1,12,1,HK_2021_G472,FLYING GALLOP,HCY,C Y Ho,SCS,C S Shum,135,1050,14,8-3/4,13,12,14,12,,1:23.90,86
15/04/2023,1,13,8,HK_2021_G113,EASY LIFE,BV,V Borges,TKH,K H Ting,126,1117,5,10-1/4,10,10,12,13,,1:24.14,76
15/04/2023,1,14,14,HK_2019_D053,ALLOY STAR,MHT,H T Mo,YTP,T P Yung,113,1085,7,11-1/2,11,11,13,14,,1:24.34,40
15/04/2023,2,1,5,HK_2022_H024,GOLDEN SAMURAI,HCY,C Y Ho,LKW,K W Lui,127,1203,6,-,9,8,1,,,1:09.85,21
15/04/2023,2,2,9,HK_2019_D111,MARVEL DRAGON,PZ,Z Purton,YTP,T P Yung,124,1261,7,NOSE,1,1,2,,,1:09.86,4
15/04/2023,2,3,7,HK_2022_H244,SUNLIGHT POWER,TEK,K Teetan,YPF,P F Yiu,127,1070,9,N,10,11,3,,,1:09.91,6.9
15/04/2023,2,4,11,HK_2021_G050,SUPER HIGHWAY,CML,M Chadwick,LFC,F C Lor,122,1179,8,1/2,2,2,4,,,1:09.95,8.7
15/04/2023,2,5,6,HK_2022_H235,LUCKY PLANET,FEL,L Ferraris,WDJ,D J Whyte,127,1066,4,2,6,7,5,,,1:10.16,35
15/04/2023,2,6,2,HK_2020_E157,GLUCK RACER,PMF,M F Poon,HL,L Ho,126,1120,12,2-1/2,11,10,6,,,1:10.24,22
15/04/2023,2,7,4,HK_2021_H012,CHAMPION INSTINCT,BH,H Bowman,HAD,D J Hall,127,1146,3,3-1/2,4,5,7,,,1:10.43,4.5
15/04/2023,2,8,8,HK_2021_G423,EASY TWO,HAA,A Hamelin,TKH,K H Ting,125,1033,2,3-3/4,3,4,8,,,1:10.45,129
15/04/2023,2,9,10,HK_2018_C134,TRUST ME,BA,A Badel,YCH,C H Yip,123,1123,5,3-3/4,7,9,9,,,1:10.46,3.4
